city,ori,year,homicides,rtcc_year,is_treatment,total_sworn,total_civilians,le_rate_per_1k,est_population,officers_per_10k_pe,post_rtcc,years_since_rtcc,rtcc_active,lemas_ft_sworn_2020,lemas_budget_2020,pop_served_2020,has_bwc,lemas_officers_per_10k,budget_per_capita,tech_score,data_driven_score,bwc_coverage,has_cad,has_rms,has_gis,has_lpr,has_gunshot_detection,has_facerec,has_infrared,has_trace,has_ballistics,has_early_intervention,has_predictive_policing,has_intel_analysis,has_social_network_analysis,has_targeted_policing,has_data_driven_patrol,has_hotspot_analysis,has_data_budget,year_centered,year_sq,covid_year,post_covid,decade,ferguson_era,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020,yr_2021,yr_2022,yr_2023,yr_2024,yr_2025,state,region,homicides_per_sworn,log_homicides,log_population
Newark,NJNPD0000,2023,54.0,2018,1,1078.0,183.0,4.15,303855.421686747,35.47739888977002,1,5,1,1018.0,220436453.0,282520.0,1,36.03284723205437,780.2507893246495,10,6,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NJ,Northeast,0.0500927643784786,4.007333185232471,12.624310571737892
Newark,NJNPD0000,2024,42.0,2018,1,1067.0,303.0,4.42,309954.7511312217,34.4243795620438,1,6,1,1018.0,220436453.0,282520.0,1,36.03284723205437,780.2507893246495,10,6,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,6,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NJ,Northeast,0.0393626991565135,3.7612001156935624,12.64418482798687
Newark,NJNPD0000,2025,33.0,2018,1,,,,,,1,7,1,1018.0,220436453.0,282520.0,1,36.03284723205437,780.2507893246495,10,6,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NJ,Northeast,,3.5263605246161616,
Memphis,TNMPD0000,2007,131.0,2008,1,2056.0,473.0,3.78,669047.619047619,30.730249110320287,0,-1,0,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0637159533073929,4.882801922586371,13.41361201068141
Memphis,TNMPD0000,2008,138.0,2008,1,2098.0,425.0,3.75,672800.0,31.18311533888228,1,0,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0657769304099142,4.9344739331306915,13.419204873965574
Memphis,TNMPD0000,2009,132.0,2008,1,2202.0,522.0,4.08,667647.0588235294,32.98149779735683,1,1,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0599455040871934,4.890349128221754,13.411516455631704
Memphis,TNMPD0000,2010,89.0,2008,1,2335.0,440.0,4.29,646853.1468531468,36.09783783783784,1,2,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0381156316916488,4.499809670330265,13.379876118167497
Memphis,TNMPD0000,2011,117.0,2008,1,2454.0,401.0,4.37,653318.0778032037,37.56210157618214,1,3,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0476772616136919,4.770684624465665,13.389820922611564
Memphis,TNMPD0000,2012,134.0,2008,1,2416.0,410.0,4.3,657209.3023255814,36.76150035385704,1,4,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0554635761589403,4.90527477843843,13.395759341111216
Memphis,TNMPD0000,2013,125.0,2008,1,2319.0,375.0,4.1,657073.1707317074,35.29287305122494,1,5,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.0539025442000862,4.836281906951478,13.395552184141543
Memphis,TNMPD0000,2014,143.0,2008,1,2233.0,339.0,3.93,654452.9262086514,34.12010108864697,1,6,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TN,South,0.064039408866995,4.969813299576001,13.391556466451089
Memphis,TNMPD0000,2015,138.0,2008,1,2040.0,349.0,3.63,658126.7217630855,30.997069903725407,1,7,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TN,South,0.0676470588235294,4.9344739331306915,13.397154297494245
Memphis,TNMPD0000,2016,202.0,2008,1,1978.0,407.0,3.63,657024.7933884298,30.10540880503144,1,8,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TN,South,0.102123356926188,5.313205979041787,13.39547855603924
Memphis,TNMPD0000,2017,186.0,2008,1,1972.0,529.0,3.83,653002.6109660574,30.198960415833668,1,9,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,9,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TN,South,0.0943204868154158,5.231108616854587,13.389337938053474
Memphis,TNMPD0000,2018,188.0,2008,1,1995.0,610.0,3.99,652882.2055137844,30.556813819577737,1,10,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,10,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TN,South,0.094235588972431,5.241747015059643,13.389153533936526
Memphis,TNMPD0000,2019,196.0,2008,1,2058.0,577.0,4.05,650617.2839506173,31.6314990512334,1,11,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,11,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TN,South,0.0952380952380952,5.2832037287379885,13.385678395839868
Memphis,TNMPD0000,2020,292.0,2008,1,2064.0,499.0,3.94,650507.614213198,31.72906749902458,1,12,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,12,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TN,South,0.1414728682170542,5.680172609017068,13.385509819296209
Memphis,TNMPD0000,2021,307.0,2008,1,2027.0,419.0,3.77,648806.3660477453,31.24198691741619,1,13,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,13,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TN,South,0.1514553527380365,5.730099782973574,13.382891135060053
Memphis,TNMPD0000,2022,253.0,2008,1,1904.0,557.0,3.94,624619.2893401015,30.48256806176351,1,14,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TN,South,0.1328781512605042,5.537334267018537,13.34489920703728
Memphis,TNMPD0000,2023,351.0,2008,1,1945.0,497.0,3.96,616666.6666666666,31.54054054054054,1,15,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TN,South,0.1804627249357326,5.863631175598097,13.332085530006704
Memphis,TNMPD0000,2024,251.0,2008,1,1995.0,412.0,3.93,612468.1933842239,32.57312006647279,1,16,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TN,South,0.1258145363408521,5.529429087511423,13.325253923620554
Memphis,TNMPD0000,2025,189.0,2008,1,,,,,,1,17,1,2043.0,281479500.0,649705.0,1,31.44504044143111,433.2420098352329,9,7,0.9226627508565834,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,17,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TN,South,,5.247024072160486,
Baltimore,MDBPD0000,2007,282.0,2013,1,2963.0,721.0,5.9,624406.7796610169,47.45304017372422,0,-6,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-6,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0951738103273709,5.645446897643238,13.344558926964464
Baltimore,MDBPD0000,2008,235.0,2013,1,2998.0,680.0,5.8,634137.9310344828,47.276780859162585,0,-5,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-5,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0783855903935957,5.4638318050256105,13.360023343536778
Baltimore,MDBPD0000,2009,238.0,2013,1,3013.0,573.0,5.61,639215.6862745098,47.13588957055215,0,-4,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-4,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0789910388317291,5.476463551931511,13.367998778028564
Baltimore,MDBPD0000,2010,223.0,2013,1,2960.0,543.0,5.64,621099.2907801418,47.65743648301456,0,-3,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-3,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0753378378378378,5.41164605185504,13.33924784671689
Baltimore,MDBPD0000,2011,197.0,2013,1,2931.0,539.0,5.54,626353.7906137184,46.794639769452445,0,-2,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-2,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0672125554418287,5.288267030694535,13.34767224770436
Baltimore,MDBPD0000,2012,221.0,2013,1,2962.0,380.0,5.34,625842.6966292135,47.328186714542184,0,-1,0,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-1,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0746117488183659,5.402677381872279,13.346855933009698
Baltimore,MDBPD0000,2013,232.0,2013,1,2829.0,391.0,5.17,622823.9845261122,45.42214285714286,1,0,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0820077765995051,5.4510384535657,13.342020834589029
Baltimore,MDBPD0000,2014,190.0,2013,1,2779.0,377.0,5.06,623715.4150197629,44.55557667934093,1,1,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MD,South,0.0683699172364159,5.25227342804663,13.343451080942554
Baltimore,MDBPD0000,2015,279.0,2013,1,2646.0,314.0,4.76,621848.7394957984,42.55054054054054,1,2,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MD,South,0.1054421768707483,5.634789603169249,13.34045376616373
Baltimore,MDBPD0000,2016,299.0,2013,1,2512.0,396.0,4.7,618723.4042553192,40.599724896836314,1,3,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MD,South,0.1190286624203821,5.703782474656201,13.335415225149315
Baltimore,MDBPD0000,2017,309.0,2013,1,2516.0,421.0,4.79,613152.4008350731,41.033844058563155,1,4,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,4,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MD,South,0.1228139904610492,5.736572297479192,13.326370429672505
Baltimore,MDBPD0000,2018,294.0,2013,1,2488.0,447.0,4.85,605154.6391752579,41.11345826235093,1,5,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,5,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MD,South,0.1181672025723472,5.68697535633982,13.313240958763764
Baltimore,MDBPD0000,2019,350.0,2013,1,2465.0,475.0,4.92,597560.9756097561,41.251020408163264,1,6,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,6,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MD,South,0.1419878296146044,5.860786223465865,13.300613282278634
Baltimore,MDBPD0000,2020,334.0,2013,1,2465.0,475.0,4.99,589178.3567134268,41.83792517006803,1,7,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,7,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MD,South,0.1354969574036511,5.814130531825066,13.286485926828908
Baltimore,MDBPD0000,2021,174.0,2013,1,2360.0,483.0,4.81,591060.291060291,39.9282448118185,1,8,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,8,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MD,South,0.073728813559322,5.1647859739235145,13.289674998388817
Baltimore,MDBPD0000,2022,326.0,2013,1,2360.0,483.0,4.98,570883.5341365462,41.339430179387975,1,9,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,9,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MD,South,0.1381355932203389,5.7899601708972535,13.254942251265811
Baltimore,MDBPD0000,2023,246.0,2013,1,2047.0,474.0,4.46,565246.6367713005,36.214280047600155,1,10,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,10,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MD,South,0.1201758671226184,5.5093883366279774,13.24501920927575
Baltimore,MDBPD0000,2024,193.0,2013,1,1986.0,527.0,4.43,567268.6230248307,35.00986868284919,1,11,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,11,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MD,South,0.0971802618328298,5.267858159063328,13.248589995300398
Baltimore,MDBPD0000,2025,133.0,2013,1,,,,,,1,12,1,2448.0,549959519.0,586131.0,1,41.76540739186291,938.2877189570248,9,6,0.9644607843137256,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,12,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MD,South,,4.897839799950911,
Detroit,MI8234900,2007,392.0,2016,1,3037.0,366.0,3.95,861518.9873417721,35.251689685571556,0,-9,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-9,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1290747448139611,5.973809611869261,13.66645353530986
Detroit,MI8234900,2008,323.0,2016,1,3032.0,369.0,3.75,906933.3333333334,33.431343722434576,0,-8,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-8,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1065303430079155,5.780743515792329,13.717825326623284
Detroit,MI8234900,2009,363.0,2016,1,2930.0,343.0,3.6,909166.6666666667,32.22731439046746,0,-7,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-7,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1238907849829351,5.8971538676367405,13.720284807928987
Detroit,MI8234900,2010,311.0,2016,1,2890.0,320.0,4.5,713333.3333333334,40.51401869158878,0,-6,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-6,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1076124567474048,5.7430031878094825,13.4777055001981
Detroit,MI8234900,2011,346.0,2016,1,2760.0,327.0,4.33,712933.0254041571,38.713313896987366,0,-5,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-5,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1253623188405797,5.849324779946859,13.477144164125216
Detroit,MI8234900,2012,387.0,2016,1,2570.0,313.0,4.08,706617.6470588235,36.37044745057232,0,-4,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-4,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1505836575875486,5.961005339623274,13.468246403395977
Detroit,MI8234900,2013,317.0,2016,1,2356.0,276.0,3.76,700000.0,33.65714285714286,0,-3,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-3,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1345500848896434,5.762051382780177,13.45883704259595
Detroit,MI8234900,2014,299.0,2016,1,2318.0,357.0,3.91,684143.2225063938,33.88179439252337,0,-2,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-2,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.128990509059534,5.703782474656201,13.435924025996144
Detroit,MI8234900,2015,287.0,2016,1,2255.0,181.0,3.62,672928.1767955801,33.510262725779974,0,-1,0,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-1,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1272727272727272,5.662960480135946,13.419395368015834
Detroit,MI8234900,2016,304.0,2016,1,2350.0,505.0,4.26,670187.7934272301,35.06479859894921,1,0,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MI,Midwest,0.1293617021276595,5.720311776607412,13.415314732908945
Detroit,MI8234900,2017,268.0,2016,1,2499.0,585.0,4.6,670434.7826086957,37.274319066147854,1,1,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MI,Midwest,0.1072428971588635,5.594711379601839,13.415683201738586
Detroit,MI8234900,2018,261.0,2016,1,2398.0,621.0,4.5,670888.888888889,35.7436237164624,1,2,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,2,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MI,Midwest,0.1088407005838198,5.568344503761097,13.41636030247138
Detroit,MI8234900,2019,281.0,2016,1,2517.0,609.0,4.71,663694.2675159236,37.92408829174664,1,3,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,3,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MI,Midwest,0.1116408422725466,5.641907070938114,13.405578388651948
Detroit,MI8234900,2020,321.0,2016,1,2528.0,621.0,4.77,660167.7148846961,38.29329946014607,1,4,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,4,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MI,Midwest,0.1269778481012658,5.7745515455444085,13.400250709948358
Detroit,MI8234900,2021,306.0,2016,1,2475.0,625.0,4.6,673913.0434782609,36.725806451612904,1,5,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,5,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MI,Midwest,0.1236363636363636,5.726847747587197,13.420857849830192
Detroit,MI8234900,2022,307.0,2016,1,2381.0,699.0,4.91,627291.2423625254,37.95685064935065,1,6,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,6,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MI,Midwest,0.1289374212515749,5.730099782973574,13.3491678072979
Detroit,MI8234900,2023,250.0,2016,1,2465.0,679.0,5.11,615264.1878669276,40.06409033078881,1,7,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,7,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MI,Midwest,0.101419878296146,5.5254529391317835,13.329808653632366
Detroit,MI8234900,2024,203.0,2016,1,2619.0,841.0,5.31,651600.7532956686,40.19332369942196,1,8,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,8,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MI,Midwest,0.0775105001909125,5.318119993844216,13.387188846460964
Detroit,MI8234900,2025,165.0,2016,1,,,,,,1,9,1,2527.0,328711027.0,665369.0,1,37.97892597941894,494.0281663257531,8,6,1.0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,9,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MI,Midwest,,5.111987788356544,
Philadelphia,PAPEP0000,2007,392.0,2012,1,6714.0,828.0,5.25,1436571.4285714284,46.73627684964201,0,-5,0,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-5,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0583854632112004,5.973809611869261,14.177770576298494
